date,city_name,product_id,product_name,category,total_orders,total_sales,stock_quantity,instock_darkstores,OOS_darkstores,total_darkstores
9/7/2025,mumbai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,7,623,58,36,58,94
9/19/2025,delhi,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,11,1001,130,80,68,148
9/20/2025,hyderabad,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,22,2002,245,70,9,79
9/14/2025,mumbai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,6,546,40,29,65,94
9/5/2025,hyderabad,SKU5,Nail Clipper,Hygiene,7,1267,246,78,1,79
9/19/2025,mumbai,SKU5,Nail Clipper,Hygiene,4,672,134,69,25,94
9/9/2025,chennai,SKU5,Nail Clipper,Hygiene,3,558,93,41,13,54
9/4/2025,bangalore,SKU5,Nail Clipper,Hygiene,12,2172,412,155,3,158
9/20/2025,delhi,SKU5,Nail Clipper,Hygiene,12,1956,157,109,39,148
9/19/2025,bangalore,SKU5,Nail Clipper,Hygiene,14,2282,317,133,25,158
9/4/2025,hyderabad,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,24,4464,238,77,2,79
9/14/2025,mumbai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,20,3720,128,65,29,94
9/5/2025,delhi,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,25,4625,280,135,13,148
9/12/2025,delhi,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,34,6392,205,115,33,148
9/22/2025,hyderabad,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,17,2890,252,77,2,79
9/2/2025,mumbai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,20,3720,136,75,19,94
9/23/2025,mumbai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,22,3674,216,83,11,94
9/26/2025,delhi,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,0,0,208,106,42,148
9/15/2025,chennai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,2,398,58,40,14,54
9/3/2025,mumbai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,17,3196,120,62,32,94
9/24/2025,hyderabad,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,19,3781,230,73,6,79
9/5/2025,chennai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,4,752,54,37,17,54
9/7/2025,hyderabad,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,16,3008,77,40,39,79
9/14/2025,hyderabad,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,10,1990,64,38,41,79
9/26/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,0,0,253,123,25,148
9/17/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,21,4179,90,62,86,148
9/7/2025,mumbai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,24,4776,124,61,33,94
9/13/2025,hyderabad,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,6,1188,68,43,36,79
9/4/2025,delhi,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,26,5122,177,100,48,148
9/19/2025,delhi,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,29,5742,195,105,43,148
9/21/2025,delhi,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,40,7920,215,114,34,148
9/18/2025,hyderabad,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,13,2574,125,64,15,79
9/2/2025,delhi,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,25,4925,196,115,33,148
9/25/2025,mumbai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,14,2534,150,68,26,94
9/13/2025,mumbai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,10,1980,69,45,49,94
9/18/2025,chennai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,5,990,74,42,12,54
9/19/2025,mumbai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,18,3564,150,74,20,94
9/21/2025,hyderabad,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,14,2772,118,58,21,79
9/7/2025,delhi,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,94,18706,343,124,24,148
9/11/2025,chennai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,23,4715,87,38,16,54
9/4/2025,bangalore,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,71,14271,599,152,6,158
9/23/2025,bangalore,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,95,18905,848,155,3,158
9/1/2025,delhi,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,82,16236,388,127,21,148
9/26/2025,delhi,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,0,0,605,144,4,148
9/6/2025,bangalore,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,80,16080,675,147,11,158
9/16/2025,mumbai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,72,14328,194,77,17,94
9/22/2025,chennai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,25,4975,81,25,29,54
9/19/2025,delhi,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,102,20298,456,144,4,148
9/7/2025,chennai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,5,1005,47,17,37,54
9/7/2025,hyderabad,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,26,5226,164,47,32,79
9/26/2025,chennai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,0,0,255,51,3,54
9/9/2025,hyderabad,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,10,2080,104,40,39,79
9/5/2025,hyderabad,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,26,5200,170,53,26,79
9/22/2025,hyderabad,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,19,3781,297,67,12,79
9/10/2025,hyderabad,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,15,3120,86,38,41,79
9/21/2025,mumbai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,68,13532,220,74,20,94
9/11/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/26/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/25/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/21/2025,hyderabad,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,42,8358,308,71,8,79
9/17/2025,delhi,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,35,10255,255,81,67,148
9/18/2025,hyderabad,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,18,5166,134,67,12,79
9/10/2025,mumbai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,12,4080,71,43,51,94
9/16/2025,mumbai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,25,7475,140,67,27,94
9/10/2025,mumbai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,20,6780,106,65,29,94
9/15/2025,delhi,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,27,6534,163,91,57,148
9/15/2025,bangalore,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,19,4598,259,140,18,158
9/4/2025,hyderabad,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,13,3276,103,58,21,79
9/5/2025,delhi,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,33,8217,182,96,52,148
9/14/2025,mumbai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,23,5566,92,49,45,94
9/10/2025,bangalore,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,24,8136,268,147,11,158
9/7/2025,mumbai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,25,6350,147,71,23,94
9/15/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,6,2094,76,37,42,79
9/9/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,8,4024,113,51,28,79
9/6/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,11,3894,115,56,23,79
9/17/2025,bangalore,SKU6,Mild Baby Laundry Detergent,Hygiene,15,5235,222,137,21,158
9/4/2025,mumbai,SKU6,Mild Baby Laundry Detergent,Hygiene,14,4956,128,65,29,94
9/20/2025,mumbai,SKU6,Mild Baby Laundry Detergent,Hygiene,9,3141,75,53,41,94
9/7/2025,mumbai,SKU6,Mild Baby Laundry Detergent,Hygiene,16,5664,137,62,32,94
9/17/2025,delhi,SKU6,Mild Baby Laundry Detergent,Hygiene,15,5235,143,80,68,148
9/17/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,8,2792,113,65,14,79
9/25/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,12,3768,132,56,23,79
9/22/2025,hyderabad,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,12,972,260,75,4,79
9/8/2025,delhi,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,13,1183,110,73,75,148
9/19/2025,chennai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,7,637,119,48,6,54
9/19/2025,bangalore,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,15,1365,354,138,20,158
9/25/2025,hyderabad,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,20,1560,253,74,5,79
9/22/2025,delhi,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,11,891,124,72,76,148
9/20/2025,mumbai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,5,455,62,44,50,94
9/5/2025,delhi,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,6,534,114,80,68,148
9/12/2025,chennai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,7,637,89,46,8,54
9/12/2025,mumbai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,11,1001,39,27,67,94
9/17/2025,delhi,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,6,546,126,76,72,148
9/24/2025,bangalore,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,17,1326,354,134,24,158
9/21/2025,delhi,SKU5,Nail Clipper,Hygiene,20,3260,160,108,40,148
9/16/2025,hyderabad,SKU5,Nail Clipper,Hygiene,13,2223,175,67,12,79
9/24/2025,bangalore,SKU5,Nail Clipper,Hygiene,8,1200,360,150,8,158
9/20/2025,mumbai,SKU5,Nail Clipper,Hygiene,9,1467,133,67,27,94
9/26/2025,bangalore,SKU5,Nail Clipper,Hygiene,0,0,395,148,10,158
9/21/2025,mumbai,SKU5,Nail Clipper,Hygiene,6,978,126,64,30,94
9/21/2025,bangalore,SKU5,Nail Clipper,Hygiene,20,3260,291,129,29,158
9/4/2025,chennai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,5,950,113,53,1,54
9/24/2025,hyderabad,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,21,3507,263,77,2,79
9/2/2025,bangalore,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,18,3348,334,152,6,158
9/13/2025,bangalore,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,17,3162,325,143,15,158
9/9/2025,delhi,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,24,4512,235,123,25,148
9/7/2025,chennai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,6,1140,102,52,2,54
9/4/2025,bangalore,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,22,4092,328,147,11,158
9/7/2025,hyderabad,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,22,4092,189,67,12,79
9/15/2025,hyderabad,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,15,2790,155,57,22,79
9/21/2025,hyderabad,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,25,4975,237,71,8,79
9/7/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,35,6545,243,123,25,148
9/13/2025,hyderabad,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,16,3184,72,39,40,79
9/19/2025,chennai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,8,1592,127,44,10,54
9/23/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,13,2587,386,154,4,158
9/7/2025,mumbai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,20,3760,115,64,30,94
9/6/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,21,3948,272,141,17,158
9/14/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,14,2786,262,142,16,158
9/6/2025,hyderabad,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,3,564,80,42,37,79
9/23/2025,chennai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,6,1194,135,45,9,54
9/7/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,30,5640,250,133,25,158
9/21/2025,mumbai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,13,2587,145,68,26,94
9/25/2025,hyderabad,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,11,1991,87,41,38,79
9/17/2025,mumbai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,14,2772,116,68,26,94
9/3/2025,mumbai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,22,4378,132,68,26,94
9/5/2025,hyderabad,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,11,2189,93,56,23,79
9/1/2025,chennai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,4,796,65,44,10,54
9/12/2025,mumbai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,50,10250,119,57,37,94
9/9/2025,chennai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,31,6355,105,43,11,54
9/25/2025,chennai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,21,4179,277,52,2,54
9/9/2025,bangalore,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,86,17630,731,152,6,158
9/7/2025,mumbai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,39,7839,197,63,31,94
9/23/2025,hyderabad,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,64,12736,409,75,4,79
9/17/2025,bangalore,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,99,19701,808,141,17,158
9/9/2025,mumbai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,45,9225,158,52,42,94
9/4/2025,mumbai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,69,13800,218,67,27,94
9/21/2025,delhi,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,73,14527,339,140,8,148
9/21/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/6/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/8/2025,mumbai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,46,9568,134,59,35,94
9/17/2025,hyderabad,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,35,6965,249,70,9,79
9/23/2025,delhi,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,31,8370,73,43,105,148
9/14/2025,mumbai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,7,2135,37,20,74,94
9/4/2025,delhi,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,27,8559,313,110,38,148
9/1/2025,bangalore,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,13,4082,325,140,18,158
9/23/2025,hyderabad,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,24,6480,156,65,14,79
9/25/2025,delhi,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,25,5600,200,105,43,148
9/19/2025,mumbai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,28,6216,136,70,24,94
9/16/2025,mumbai,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,28,6552,151,73,21,94
9/16/2025,bangalore,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,23,5382,262,137,21,158
9/19/2025,bangalore,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,18,3996,253,142,16,158
9/2/2025,delhi,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,30,7440,205,100,48,148
9/1/2025,bangalore,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,22,5544,283,148,10,158
9/11/2025,bangalore,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,21,7098,264,146,12,158
9/14/2025,hyderabad,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,12,2904,43,35,44,79
9/20/2025,delhi,SKU3,Mild Baby Laundry Detergent Refill,Hygiene,30,7140,116,71,77,148
9/18/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,10,3490,157,68,11,79
9/6/2025,mumbai,SKU6,Mild Baby Laundry Detergent,Hygiene,21,7434,153,67,27,94
9/3/2025,mumbai,SKU6,Mild Baby Laundry Detergent,Hygiene,18,6372,154,67,27,94
9/24/2025,delhi,SKU6,Mild Baby Laundry Detergent,Hygiene,26,8164,145,82,66,148
9/12/2025,delhi,SKU6,Mild Baby Laundry Detergent,Hygiene,18,9090,144,87,61,148
9/6/2025,bangalore,SKU6,Mild Baby Laundry Detergent,Hygiene,19,6726,239,149,9,158
9/4/2025,hyderabad,SKU6,Mild Baby Laundry Detergent,Hygiene,11,3894,153,71,8,79
9/17/2025,mumbai,SKU6,Mild Baby Laundry Detergent,Hygiene,16,5584,71,45,49,94
9/16/2025,mumbai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,9,819,49,41,53,94
9/14/2025,chennai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,11,1001,99,50,4,54
9/20/2025,bangalore,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,12,1092,341,136,22,158
9/2/2025,chennai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,7,623,113,53,1,54
9/12/2025,hyderabad,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,12,1092,114,54,25,79
9/5/2025,hyderabad,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,14,1246,163,67,12,79
9/7/2025,chennai,SKU4,Tooth & Gum Cleaning Finger Baby Toothbrush,Oral & Nasal Care,7,623,91,47,7,54
9/10/2025,hyderabad,SKU5,Nail Clipper,Hygiene,10,1860,211,75,4,79
9/24/2025,chennai,SKU5,Nail Clipper,Hygiene,9,1350,148,52,2,54
9/16/2025,delhi,SKU5,Nail Clipper,Hygiene,13,2236,160,113,35,148
9/6/2025,delhi,SKU5,Nail Clipper,Hygiene,12,2172,196,131,17,148
9/11/2025,delhi,SKU5,Nail Clipper,Hygiene,14,2604,190,133,15,148
9/14/2025,mumbai,SKU5,Nail Clipper,Hygiene,10,1780,130,70,24,94
9/4/2025,mumbai,SKU5,Nail Clipper,Hygiene,8,1448,150,88,6,94
9/8/2025,chennai,SKU5,Nail Clipper,Hygiene,13,2418,106,44,10,54
9/6/2025,hyderabad,SKU5,Nail Clipper,Hygiene,13,2353,246,78,1,79
9/8/2025,hyderabad,SKU5,Nail Clipper,Hygiene,21,3906,233,76,3,79
9/11/2025,chennai,SKU5,Nail Clipper,Hygiene,6,1116,85,38,16,54
9/18/2025,hyderabad,SKU5,Nail Clipper,Hygiene,13,2184,199,71,8,79
9/11/2025,chennai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,3,576,112,51,3,54
9/2/2025,hyderabad,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,15,2790,262,78,1,79
9/20/2025,delhi,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,28,5208,178,109,39,148
9/26/2025,bangalore,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,0,0,414,144,14,158
9/15/2025,chennai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,8,1560,131,52,2,54
9/20/2025,mumbai,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,16,2976,199,86,8,94
9/10/2025,bangalore,SKU7,Baby Bottle & Nipple Brush,Feeding Essentials,19,3591,353,150,8,158
9/23/2025,hyderabad,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,18,3582,243,75,4,79
9/21/2025,chennai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,6,1194,134,44,10,54
9/24/2025,chennai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,5,995,131,44,10,54
9/9/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,15,2940,279,146,12,158
9/6/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,40,7480,264,131,17,148
9/19/2025,mumbai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,16,3184,142,71,23,94
9/3/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,22,4136,231,133,25,158
9/3/2025,chennai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,8,1504,74,45,9,54
9/17/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,16,3184,305,135,23,158
9/22/2025,mumbai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,20,3980,136,64,30,94
9/25/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,24,4776,259,125,23,148
9/8/2025,chennai,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,3,588,42,31,23,54
9/19/2025,bangalore,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,21,4179,318,147,11,158
9/11/2025,delhi,SKU10,Anti-Bacterial Baby Liquid Cleanser,Hygiene,23,4485,200,114,34,148
9/7/2025,chennai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,2,398,56,39,15,54
9/6/2025,delhi,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,27,5319,172,99,49,148
9/16/2025,bangalore,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,15,2970,220,138,20,158
9/4/2025,chennai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,6,1194,61,42,12,54
9/6/2025,chennai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,3,597,57,38,16,54
9/22/2025,hyderabad,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,12,2376,112,56,23,79
9/11/2025,bangalore,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,10,2300,209,136,22,158
9/14/2025,chennai,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,3,594,61,42,12,54
9/9/2025,delhi,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,18,4104,130,82,66,148
9/22/2025,delhi,SKU9,Anti-Bacterial Baby Liquid Cleanser (Refill),Hygiene,26,5148,198,108,40,148
9/11/2025,hyderabad,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,16,3280,79,26,53,79
9/12/2025,chennai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,28,5740,76,34,20,54
9/5/2025,bangalore,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,94,18894,700,149,9,158
9/22/2025,delhi,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,105,20895,473,136,12,148
9/24/2025,chennai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,30,5970,300,52,2,54
9/5/2025,chennai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,15,3015,62,25,29,54
9/12/2025,bangalore,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,89,18245,674,150,8,158
9/15/2025,bangalore,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,80,15920,635,149,9,158
9/23/2025,mumbai,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,54,10746,278,71,23,94
9/22/2025,hyderabad,SKU2,Caring Baby Wipes with Aloe Vera - Pack of 3,Baby Wipes,58,11542,446,76,3,79
9/26/2025,mumbai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,431,92,2,94
9/10/2025,chennai,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,0,0,0,0,54,54
9/25/2025,delhi,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,45,8955,332,135,13,148
9/2/2025,hyderabad,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,27,5400,242,69,10,79
9/10/2025,delhi,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,39,8151,243,115,33,148
9/8/2025,delhi,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,41,8528,215,109,39,148
9/22/2025,bangalore,SKU1,Caring Baby Baby Wipes with Lid - Buy 2 Get 1 Free,Baby Wipes,27,5373,368,154,4,158
9/3/2025,delhi,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,40,12680,381,132,16,148
9/20/2025,hyderabad,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,28,7868,161,65,14,79
9/23/2025,bangalore,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,30,8100,445,138,20,158
9/12/2025,mumbai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,12,4080,60,35,59,94
9/25/2025,mumbai,SKU8,Gentle Wet Baby Wipes with Aloe Vera - Pack of 5,Baby Wipes,31,8370,317,68,26,94
